
,4,0.7272727272727273,0.2857142857142857,0.2051282051282051,0.7857142857142857,0.3333333333333333,0.2340425531914893,1.0,0.19047619047619047,0.16,0.625,0.29411764705882354,0.2,0.75,0.2608695652173913,0.19354838709677416,0.8333333333333334,0.3333333333333333,0.23809523809523808,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.8235294117647058,0.5833333333333334,0.34146341463414637,0.6,0.125,0.10344827586206896,0.5625,0.5294117647058824,0.27272727272727276,0.6521739130434783,0.5,0.2830188679245283,0.75,0.2571428571428571,0.19148936170212766,1.0,0.05,0.047619047619047616,1.0,0.1,0.09090909090909091,1.0,0.47619047619047616,0.3225806451612903,0.7692307692307693,0.43478260869565216,0.27777777777777773,0.2727272727272727,0.2,0.11538461538461538,0.75,0.15789473684210525,0.13043478260869565,0.5555555555555556,0.2777777777777778,0.1851851851851852,0.625,0.23809523809523808,0.17241379310344826,0.5,0.3125,0.19230769230769232,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8,0.3333333333333333,0.23529411764705882,0.7142857142857143,0.625,0.3333333333333333,0.6470588235294118,0.5,0.2820512820512821,0.17391304347826086,0.14814814814814814,0.07999999999999999,0.3333333333333333,0.07692307692307693,0.0625,0.2,0.06666666666666667,0.05,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.23076923076923078,0.2727272727272727,0.12499999999999997,0.8333333333333334,0.3125,0.22727272727272727,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.7142857142857143,0.3125,0.21739130434782608,0.9,0.375,0.26470588235294124,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.21739130434782608,0.17857142857142855,0.75,0.4,0.26086956521739135,1.0,0.2222222222222222,0.1818181818181818,0.6512820512820513,0.3034647550776583,0.20700896495517523
,5,0.7272727272727273,0.2857142857142857,0.2051282051282051,0.7857142857142857,0.3333333333333333,0.2340425531914893,1.0,0.19047619047619047,0.16,1.0,0.11764705882352941,0.10526315789473684,0.75,0.2608695652173913,0.19354838709677416,0.8333333333333334,0.3333333333333333,0.23809523809523808,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.7692307692307693,0.4166666666666667,0.2702702702702703,0.6,0.125,0.10344827586206896,0.6111111111111112,0.6470588235294118,0.31428571428571433,0.6666666666666666,0.4666666666666667,0.27450980392156865,0.6428571428571429,0.2571428571428571,0.18367346938775508,1.0,0.05,0.047619047619047616,1.0,0.1,0.09090909090909091,1.0,0.47619047619047616,0.3225806451612903,0.7692307692307693,0.43478260869565216,0.27777777777777773,0.2727272727272727,0.2,0.11538461538461538,0.75,0.15789473684210525,0.13043478260869565,0.5555555555555556,0.2777777777777778,0.1851851851851852,0.625,0.23809523809523808,0.17241379310344826,0.7142857142857143,0.3125,0.21739130434782608,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8,0.3333333333333333,0.23529411764705882,0.7142857142857143,0.625,0.3333333333333333,0.6470588235294118,0.5,0.2820512820512821,0.17391304347826086,0.14814814814814814,0.07999999999999999,0.3333333333333333,0.07692307692307693,0.0625,0.2,0.06666666666666667,0.05,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.23076923076923078,0.2727272727272727,0.12499999999999997,0.8333333333333334,0.3125,0.22727272727272727,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.7142857142857143,0.3125,0.21739130434782608,0.9,0.375,0.26470588235294124,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.21739130434782608,0.17857142857142855,0.75,0.4,0.26086956521739135,1.0,0.2222222222222222,0.1818181818181818,0.6543535620052771,0.2962962962962963,0.20394736842105263
,6,0.8888888888888888,0.2857142857142857,0.21621621621621623,0.6666666666666666,0.18181818181818182,0.14285714285714288,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,1.0,0.2,0.16666666666666669,0.75,0.34615384615384615,0.23684210526315785,0.9166666666666666,0.4583333333333333,0.3055555555555555,1.0,0.041666666666666664,0.039999999999999994,0.8,0.47058823529411764,0.29629629629629634,0.6923076923076923,0.3,0.20930232558139533,1.0,0.14285714285714285,0.125,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.42857142857142855,0.3,0.7,0.30434782608695654,0.21212121212121213,0.6363636363636364,0.4666666666666667,0.2692307692307693,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.5,0.09523809523809523,0.08,0.6666666666666666,0.25,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.1818181818181818,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.5,0.18181818181818182,0.13333333333333333,0.15,0.1111111111111111,0.06382978723404256,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,0.75,0.4,0.26086956521739135,0.0,0.0,0,0.8,0.25,0.19047619047619047,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.5,0.0625,0.05555555555555555,0.9,0.375,0.26470588235294124,0.8333333333333334,0.22727272727272727,0.17857142857142858,1.0,0.17391304347826086,0.14814814814814817,0.4,0.13333333333333333,0.1,1.0,0.2222222222222222,0.1818181818181818,0.6837944664031621,0.2066905615292712,0.15871559633027524
,7,0.8888888888888888,0.2857142857142857,0.21621621621621623,0.6666666666666666,0.18181818181818182,0.14285714285714288,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,1.0,0.13333333333333333,0.11764705882352941,0.75,0.34615384615384615,0.23684210526315785,0.5,0.20833333333333334,0.14705882352941177,0,0.0,0,0.8,0.47058823529411764,0.29629629629629634,0.7272727272727273,0.26666666666666666,0.1951219512195122,1.0,0.11428571428571428,0.10256410256410256,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.42857142857142855,0.3,0.7,0.30434782608695654,0.21212121212121213,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6666666666666666,0.25,0.18181818181818182,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.2,0.1111111111111111,0.07142857142857142,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,0.875,0.2916666666666667,0.21875000000000003,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.4,0.13333333333333333,0.1,1.0,0.16666666666666666,0.14285714285714285,0.6757990867579908,0.1768219832735962,0.14015151515151514
,8,0.8888888888888888,0.2857142857142857,0.21621621621621623,0.6666666666666666,0.18181818181818182,0.14285714285714288,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,0.0,0.0,0,0.75,0.34615384615384615,0.23684210526315785,0.5,0.20833333333333334,0.14705882352941177,0,0.0,0,0.8,0.47058823529411764,0.29629629629629634,0.75,0.2,0.15789473684210528,1.0,0.08571428571428572,0.07894736842105264,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.38095238095238093,0.27586206896551724,0.6666666666666666,0.08695652173913043,0.07692307692307691,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6,0.1875,0.14285714285714285,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.2,0.1111111111111111,0.07142857142857142,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,1.0,0.16666666666666666,0.14285714285714285,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.5,0.13333333333333333,0.10526315789473685,1.0,0.16666666666666666,0.14285714285714285,0.665,0.15890083632019117,0.12825458052073288
,9,1.0,0.17857142857142858,0.15151515151515152,0.6666666666666666,0.18181818181818182,0.14285714285714288,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,0.0,0.0,0,0.75,0.34615384615384615,0.23684210526315785,0.375,0.125,0.09375,0,0.0,0,0.8571428571428571,0.35294117647058826,0.25,0.75,0.2,0.15789473684210528,1.0,0.08571428571428572,0.07894736842105264,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.38095238095238093,0.27586206896551724,0.6666666666666666,0.08695652173913043,0.07692307692307691,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6,0.1875,0.14285714285714285,0.5714285714285714,0.18181818181818182,0.13793103448275862,0.6666666666666666,0.08333333333333333,0.07407407407407407,1.0,0.4375,0.30434782608695654,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.2,0.1111111111111111,0.07142857142857142,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,1.0,0.16666666666666666,0.14285714285714285,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.5,0.13333333333333333,0.10526315789473685,1.0,0.16666666666666666,0.14285714285714285,0.6526315789473685,0.14814814814814814,0.12074001947419669

5,,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score
,3,0.8461538461538461,0.39285714285714285,0.26829268292682923,0.7777777777777778,0.6363636363636364,0.35000000000000003,1.0,0.19047619047619047,0.16,0.625,0.29411764705882354,0.2,0.75,0.2608695652173913,0.19354838709677416,0.6,0.4,0.24,0.7857142857142857,0.4230769230769231,0.275,0.8235294117647058,0.5833333333333334,0.34146341463414637,0.7142857142857143,0.20833333333333334,0.16129032258064516,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.5769230769230769,0.5,0.26785714285714285,0.8421052631578947,0.45714285714285713,0.2962962962962963,1.0,0.05,0.047619047619047616,1.0,0.15,0.13043478260869565,1.0,0.47619047619047616,0.3225806451612903,0.7333333333333333,0.4782608695652174,0.2894736842105263,0.08333333333333333,0.06666666666666667,0.037037037037037035,0.8,0.21052631578947367,0.16666666666666666,0.5,0.2777777777777778,0.17857142857142858,0.5,0.2857142857142857,0.18181818181818182,0.5,0.3125,0.19230769230769232,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8181818181818182,0.375,0.2571428571428571,0.7142857142857143,0.625,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3,0.2,0.14814814814814814,0.0851063829787234,0.3333333333333333,0.07692307692307693,0.0625,0.0,0.0,0,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.6153846153846154,0.7272727272727273,0.33333333333333337,0.8333333333333334,0.3125,0.22727272727272727,0.7142857142857143,0.4166666666666667,0.2631578947368421,0.6666666666666666,0.375,0.24000000000000005,0.9166666666666666,0.4583333333333333,0.3055555555555555,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.21739130434782608,0.17857142857142855,0.375,0.2,0.13043478260869568,0.8333333333333334,0.2777777777777778,0.20833333333333334,0.6554054054054054,0.34767025089605735,0.22716627634660422
,4,0.7272727272727273,0.2857142857142857,0.2051282051282051,0.7727272727272727,0.5151515151515151,0.3090909090909091,1.0,0.19047619047619047,0.16,0.625,0.29411764705882354,0.2,0.75,0.2608695652173913,0.19354838709677416,0.6,0.4,0.24,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.8235294117647058,0.5833333333333334,0.34146341463414637,0.6,0.125,0.10344827586206896,0.5625,0.5294117647058824,0.27272727272727276,0.6521739130434783,0.5,0.2830188679245283,0.75,0.2571428571428571,0.19148936170212766,1.0,0.05,0.047619047619047616,1.0,0.1,0.09090909090909091,1.0,0.47619047619047616,0.3225806451612903,0.7692307692307693,0.43478260869565216,0.27777777777777773,0.2727272727272727,0.2,0.11538461538461538,0.75,0.15789473684210525,0.13043478260869565,0.5555555555555556,0.2777777777777778,0.1851851851851852,0.625,0.23809523809523808,0.17241379310344826,0.5,0.3125,0.19230769230769232,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8,0.3333333333333333,0.23529411764705882,0.7142857142857143,0.625,0.3333333333333333,0.6470588235294118,0.5,0.2820512820512821,0.17391304347826086,0.14814814814814814,0.07999999999999999,0.3333333333333333,0.07692307692307693,0.0625,0.2,0.06666666666666667,0.05,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.23076923076923078,0.2727272727272727,0.12499999999999997,0.8333333333333334,0.3125,0.22727272727272727,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.7142857142857143,0.3125,0.21739130434782608,0.9,0.375,0.26470588235294124,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.21739130434782608,0.17857142857142855,0.75,0.4,0.26086956521739135,1.0,0.2222222222222222,0.1818181818181818,0.6492537313432836,0.3118279569892473,0.2106537530266344
,5,0.7272727272727273,0.2857142857142857,0.2051282051282051,0.7727272727272727,0.5151515151515151,0.3090909090909091,1.0,0.19047619047619047,0.16,1.0,0.11764705882352941,0.10526315789473684,0.75,0.2608695652173913,0.19354838709677416,0.6,0.4,0.24,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.7692307692307693,0.4166666666666667,0.2702702702702703,0.6,0.125,0.10344827586206896,0.6111111111111112,0.6470588235294118,0.31428571428571433,0.6666666666666666,0.4666666666666667,0.27450980392156865,0.6428571428571429,0.2571428571428571,0.18367346938775508,1.0,0.05,0.047619047619047616,1.0,0.1,0.09090909090909091,1.0,0.47619047619047616,0.3225806451612903,0.7692307692307693,0.43478260869565216,0.27777777777777773,0.2727272727272727,0.2,0.11538461538461538,0.75,0.15789473684210525,0.13043478260869565,0.5555555555555556,0.2777777777777778,0.1851851851851852,0.625,0.23809523809523808,0.17241379310344826,0.7142857142857143,0.3125,0.21739130434782608,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8,0.3333333333333333,0.23529411764705882,0.7142857142857143,0.625,0.3333333333333333,0.6470588235294118,0.5,0.2820512820512821,0.17391304347826086,0.14814814814814814,0.07999999999999999,0.3333333333333333,0.07692307692307693,0.0625,0.2,0.06666666666666667,0.05,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.23076923076923078,0.2727272727272727,0.12499999999999997,0.8333333333333334,0.3125,0.22727272727272727,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.7142857142857143,0.3125,0.21739130434782608,0.9,0.375,0.26470588235294124,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.21739130434782608,0.17857142857142855,0.75,0.4,0.26086956521739135,1.0,0.2222222222222222,0.1818181818181818,0.6521739130434783,0.3046594982078853,0.20765472312703584
,6,0.8461538461538461,0.39285714285714285,0.26829268292682923,0.6923076923076923,0.2727272727272727,0.1956521739130435,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,0.5714285714285714,0.26666666666666666,0.18181818181818182,0.75,0.34615384615384615,0.23684210526315785,0.9166666666666666,0.4583333333333333,0.3055555555555555,1.0,0.041666666666666664,0.039999999999999994,0.8,0.47058823529411764,0.29629629629629634,0.6923076923076923,0.3,0.20930232558139533,1.0,0.14285714285714285,0.125,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.42857142857142855,0.3,0.7,0.30434782608695654,0.21212121212121213,0.6363636363636364,0.4666666666666667,0.2692307692307693,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.5,0.09523809523809523,0.08,0.6666666666666666,0.25,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.1818181818181818,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.5,0.18181818181818182,0.13333333333333333,0.15,0.1111111111111111,0.06382978723404256,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,0.75,0.4,0.26086956521739135,0.0,0.0,0,0.8,0.25,0.19047619047619047,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.5,0.0625,0.05555555555555555,0.9,0.375,0.26470588235294124,0.8333333333333334,0.22727272727272727,0.17857142857142858,1.0,0.17391304347826086,0.14814814814814817,0.4,0.13333333333333333,0.1,1.0,0.2222222222222222,0.1818181818181818,0.6792452830188679,0.21505376344086022,0.16333938294010888
,7,0.8461538461538461,0.39285714285714285,0.26829268292682923,0.6923076923076923,0.2727272727272727,0.1956521739130435,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,1.0,0.13333333333333333,0.11764705882352941,0.75,0.34615384615384615,0.23684210526315785,0.5,0.20833333333333334,0.14705882352941177,0,0.0,0,0.8,0.47058823529411764,0.29629629629629634,0.7272727272727273,0.26666666666666666,0.1951219512195122,1.0,0.11428571428571428,0.10256410256410256,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.42857142857142855,0.3,0.7,0.30434782608695654,0.21212121212121213,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6666666666666666,0.25,0.18181818181818182,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.15789473684210525,0.1111111111111111,0.06521739130434782,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,0.875,0.2916666666666667,0.21875000000000003,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.4,0.13333333333333333,0.1,1.0,0.16666666666666666,0.14285714285714285,0.6666666666666666,0.18399044205495818,0.1441947565543071
,8,0.8461538461538461,0.39285714285714285,0.26829268292682923,0.6923076923076923,0.2727272727272727,0.1956521739130435,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,0.0,0.0,0,0.75,0.34615384615384615,0.23684210526315785,0.5,0.20833333333333334,0.14705882352941177,0,0.0,0,0.8,0.47058823529411764,0.29629629629629634,0.75,0.2,0.15789473684210528,1.0,0.08571428571428572,0.07894736842105264,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.38095238095238093,0.27586206896551724,0.6666666666666666,0.08695652173913043,0.07692307692307691,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6,0.1875,0.14285714285714285,0.5714285714285714,0.18181818181818182,0.13793103448275862,1.0,0.125,0.1111111111111111,1.0,0.5,0.3333333333333333,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.15789473684210525,0.1111111111111111,0.06521739130434782,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,1.0,0.16666666666666666,0.14285714285714285,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.5,0.13333333333333333,0.10526315789473685,1.0,0.16666666666666666,0.14285714285714285,0.6556603773584906,0.16606929510155316,0.1325071496663489
,9,0.8888888888888888,0.2857142857142857,0.21621621621621623,0.6923076923076923,0.2727272727272727,0.1956521739130435,1.0,0.14285714285714285,0.125,1.0,0.058823529411764705,0.05555555555555555,0.7142857142857143,0.21739130434782608,0.16666666666666666,0.0,0.0,0,0.75,0.34615384615384615,0.23684210526315785,0.375,0.125,0.09375,0,0.0,0,0.8571428571428571,0.35294117647058826,0.25,0.75,0.2,0.15789473684210528,1.0,0.08571428571428572,0.07894736842105264,1.0,0.05,0.047619047619047616,1.0,0.05,0.047619047619047616,1.0,0.38095238095238093,0.27586206896551724,0.6666666666666666,0.08695652173913043,0.07692307692307691,0.375,0.2,0.13043478260869568,0.6666666666666666,0.10526315789473684,0.09090909090909091,0.75,0.16666666666666666,0.13636363636363638,0.3333333333333333,0.047619047619047616,0.041666666666666664,0.6,0.1875,0.14285714285714285,0.5714285714285714,0.18181818181818182,0.13793103448275862,0.6666666666666666,0.08333333333333333,0.07407407407407407,1.0,0.4375,0.30434782608695654,0.42857142857142855,0.13636363636363635,0.10344827586206896,0.15789473684210525,0.1111111111111111,0.06521739130434782,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.45454545454545453,0.2,0.1388888888888889,1.0,0.4,0.28571428571428575,0.0,0.0,0,1.0,0.125,0.1111111111111111,1.0,0.16666666666666666,0.14285714285714285,0.5,0.0625,0.05555555555555555,1.0,0.16666666666666666,0.14285714285714285,0.8,0.18181818181818182,0.14814814814814814,1.0,0.17391304347826086,0.14814814814814817,0.5,0.13333333333333333,0.10526315789473685,1.0,0.16666666666666666,0.14285714285714285,0.6435643564356436,0.15531660692951016,0.12512030798845045

6,,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score,Precison,Recall,Score
,3,0.8461538461538461,0.39285714285714285,0.26829268292682923,0.7777777777777778,0.6363636363636364,0.35000000000000003,0.8888888888888888,0.38095238095238093,0.26666666666666666,0.625,0.29411764705882354,0.2,0.75,0.2608695652173913,0.19354838709677416,0.6,0.4,0.24,0.7857142857142857,0.4230769230769231,0.275,0.8235294117647058,0.5833333333333334,0.34146341463414637,0.7142857142857143,0.20833333333333334,0.16129032258064516,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.5769230769230769,0.5,0.26785714285714285,0.8421052631578947,0.45714285714285713,0.2962962962962963,1.0,0.05,0.047619047619047616,1.0,0.15,0.13043478260869565,1.0,0.47619047619047616,0.3225806451612903,0.7333333333333333,0.4782608695652174,0.2894736842105263,0.08333333333333333,0.06666666666666667,0.037037037037037035,0.8,0.21052631578947367,0.16666666666666666,0.5,0.2777777777777778,0.17857142857142858,0.5,0.2857142857142857,0.18181818181818182,0.5,0.3125,0.19230769230769232,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8181818181818182,0.375,0.2571428571428571,0.7142857142857143,0.625,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3,0.2,0.14814814814814814,0.0851063829787234,0.3333333333333333,0.07692307692307693,0.0625,0.0,0.0,0,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.6153846153846154,0.7272727272727273,0.33333333333333337,0.8333333333333334,0.3125,0.22727272727272727,0.7142857142857143,0.4166666666666667,0.2631578947368421,0.6666666666666666,0.375,0.24000000000000005,0.9166666666666666,0.4583333333333333,0.3055555555555555,0.5714285714285714,0.18181818181818182,0.13793103448275862,0.8,0.5217391304347826,0.31578947368421056,0.375,0.2,0.13043478260869568,0.6363636363636364,0.3888888888888889,0.2413793103448276,0.6551724137931034,0.3632019115890084,0.23366641045349731
,4,0.7272727272727273,0.2857142857142857,0.2051282051282051,0.7727272727272727,0.5151515151515151,0.3090909090909091,0.8888888888888888,0.38095238095238093,0.26666666666666666,0.625,0.29411764705882354,0.2,0.75,0.2608695652173913,0.19354838709677416,0.6,0.4,0.24,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.8235294117647058,0.5833333333333334,0.34146341463414637,0.6,0.125,0.10344827586206896,0.5625,0.5294117647058824,0.27272727272727276,0.6521739130434783,0.5,0.2830188679245283,0.75,0.2571428571428571,0.19148936170212766,1.0,0.05,0.047619047619047616,1.0,0.1,0.09090909090909091,1.0,0.47619047619047616,0.3225806451612903,0.7692307692307693,0.43478260869565216,0.27777777777777773,0.2727272727272727,0.2,0.11538461538461538,0.75,0.15789473684210525,0.13043478260869565,0.5555555555555556,0.2777777777777778,0.1851851851851852,0.625,0.23809523809523808,0.17241379310344826,0.5,0.3125,0.19230769230769232,0.6153846153846154,0.36363636363636365,0.2285714285714286,0.8,0.3333333333333333,0.23529411764705882,0.7142857142857143,0.625,0.3333333333333333,0.6470588235294118,0.5,0.2820512820512821,0.17391304347826086,0.14814814814814814,0.07999999999999999,0.3333333333333333,0.07692307692307693,0.0625,0.2,0.06666666666666667,0.05,0.0,0.0,0,0.75,0.6,0.33333333333333326,0.6923076923076923,0.6,0.32142857142857145,0.23076923076923078,0.2727272727272727,0.12499999999999997,0.8333333333333334,0.3125,0.22727272727272727,0.6666666666666666,0.16666666666666666,0.13333333333333333,0.7142857142857143,0.3125,0.21739130434782608,0.9,0.375,0.26470588235294124,0.5714285714285714,0.18181818181818182,0.13793103448275862,0.8,0.5217391304347826,0.31578947368421056,0.75,0.4,0.26086956521739135,1.0,0.2222222222222222,0.1818181818181818,0.6522781774580336,0.3249701314217443,0.21690590111642744
